secCode,edinetCode,filerName,docID,docTypeCode,submitDateTime,periodStart,periodEnd,docDescription,DescriptionOfBusiness_file,DescriptionOfBusiness_length,BusinessRisks_file,BusinessRisks_length,BusinessPolicyEtc_file,BusinessPolicyEtc_length,EdinetInfo_file,EdinetInfo_length
38030,E05573,イメージ情報開発株式会社,S100R58G,120,2023-06-27 09:59:00,2022-04-01,2023-03-31,有価証券報告書－第48期(2022/04/01－2023/03/31),/3/38030/2023/DescriptionOfBusiness,949,/3/38030/2023/BusinessRisks,0,/3/38030/2023/BusinessPolicyEtc,2280,/3/38030/2023/EdinetInfo,992
38040,E05516,株式会社システム　ディ,S100Q01F,120,2023-01-27 15:21:00,2021-11-01,2022-10-31,有価証券報告書－第41期(2021/11/01－2022/10/31),/3/38040/2023/DescriptionOfBusiness,832,/3/38040/2023/BusinessRisks,3304,/3/38040/2023/BusinessPolicyEtc,1396,/3/38040/2023/EdinetInfo,986
38070,E05457,株式会社フィスコ,S100QHHI,120,2023-03-30 16:00:00,2022-01-01,2022-12-31,有価証券報告書－第29期(2022/01/01－2022/12/31),/3/38070/2023/DescriptionOfBusiness,551,/3/38070/2023/BusinessRisks,3642,/3/38070/2023/BusinessPolicyEtc,5077,/3/38070/2023/EdinetInfo,968
38080,E05587,株式会社オウケイウェイヴ,S100RX6B,120,2023-09-29 15:06:00,2022-07-01,2023-06-30,有価証券報告書－第24期(2022/07/01－2023/06/30),/3/38080/2023/DescriptionOfBusiness,1528,/3/38080/2023/BusinessRisks,6508,/3/38080/2023/BusinessPolicyEtc,4910,/3/38080/2023/EdinetInfo,992
38100,E05601,サイバーステップ株式会社,S100RRUR,120,2023-08-31 15:30:00,2022-06-01,2023-05-31,有価証券報告書－第23期(2022/06/01－2023/05/31),/3/38100/2023/DescriptionOfBusiness,1659,/3/38100/2023/BusinessRisks,3680,/3/38100/2023/BusinessPolicyEtc,2480,/3/38100/2023/EdinetInfo,992
38140,E05633,株式会社アルファクス・フード・システム,S100SJ97,120,2023-12-25 15:03:00,2022-10-01,2023-09-30,有価証券報告書－第30期(2022/10/01－2023/09/30),/3/38140/2023/DescriptionOfBusiness,3317,/3/38140/2023/BusinessRisks,3905,/3/38140/2023/BusinessPolicyEtc,5046,/3/38140/2023/EdinetInfo,1034
38150,E05622,株式会社メディア工房,S100SCST,120,2023-11-24 16:39:00,2022-09-01,2023-08-31,有価証券報告書－第26期(2022/09/01－2023/08/31),/3/38150/2023/DescriptionOfBusiness,1026,/3/38150/2023/BusinessRisks,6890,/3/38150/2023/BusinessPolicyEtc,3529,/3/38150/2023/EdinetInfo,980
38160,E05635,株式会社大和コンピューター,S100S3CO,120,2023-10-30 15:37:00,2022-08-01,2023-07-31,有価証券報告書－第47期(2022/08/01－2023/07/31),/3/38160/2023/DescriptionOfBusiness,773,/3/38160/2023/BusinessRisks,3431,/3/38160/2023/BusinessPolicyEtc,3467,/3/38160/2023/EdinetInfo,998
38170,E05640,株式会社ＳＲＡホールディングス,S100R0QM,120,2023-06-22 14:33:00,2022-04-01,2023-03-31,有価証券報告書－第33期(2022/04/01－2023/03/31),/3/38170/2023/DescriptionOfBusiness,1313,/3/38170/2023/BusinessRisks,3402,/3/38170/2023/BusinessPolicyEtc,3107,/3/38170/2023/EdinetInfo,1010
38230,E05630,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ株式会社,S100SDN5,120,2023-11-29 15:37:00,2022-09-01,2023-08-31,有価証券報告書－第19期(2022/09/01－2023/08/31),/3/38230/2023/DescriptionOfBusiness,1283,/3/38230/2023/BusinessRisks,10426,/3/38230/2023/BusinessPolicyEtc,2374,/3/38230/2023/EdinetInfo,1076
38240,E05641,メディアファイブ株式会社,S100RR9U,120,2023-08-25 09:41:00,2022-06-01,2023-05-31,有価証券報告書－第27期(2022/06/01－2023/05/31),/3/38240/2023/DescriptionOfBusiness,1122,/3/38240/2023/BusinessRisks,2902,/3/38240/2023/BusinessPolicyEtc,2610,/3/38240/2023/EdinetInfo,992
38250,E05645,株式会社リミックスポイント,S100R70M,120,2023-06-28 13:20:00,2022-04-01,2023-03-31,有価証券報告書－第20期(2022/04/01－2023/03/31),/3/38250/2023/DescriptionOfBusiness,774,/3/38250/2023/BusinessRisks,10086,/3/38250/2023/BusinessPolicyEtc,4642,/3/38250/2023/EdinetInfo,998
38260,E05643,株式会社システムインテグレータ,S100QTW3,120,2023-05-25 16:55:00,2022-03-01,2023-02-28,有価証券報告書－第28期(2022/03/01－2023/02/28),/3/38260/2023/DescriptionOfBusiness,5501,/3/38260/2023/BusinessRisks,2836,/3/38260/2023/BusinessPolicyEtc,3162,/3/38260/2023/EdinetInfo,1010
38300,E05650,株式会社ギガプライズ,S100R1T2,120,2023-06-26 12:00:00,2022-04-01,2023-03-31,有価証券報告書－第27期(2022/04/01－2023/03/31),/3/38300/2023/DescriptionOfBusiness,2977,/3/38300/2023/BusinessRisks,7439,/3/38300/2023/BusinessPolicyEtc,3936,/3/38300/2023/EdinetInfo,980
38340,E04496,株式会社朝日ネット,S100R68Z,120,2023-06-28 14:23:00,2022-04-01,2023-03-31,有価証券報告書－第33期(2022/04/01－2023/03/31),/3/38340/2023/DescriptionOfBusiness,4080,/3/38340/2023/BusinessRisks,4411,/3/38340/2023/BusinessPolicyEtc,6700,/3/38340/2023/EdinetInfo,974
38350,E05659,ｅＢＡＳＥ株式会社,S100R57Y,120,2023-06-27 15:59:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/3/38350/2023/DescriptionOfBusiness,4533,/3/38350/2023/BusinessRisks,7201,/3/38350/2023/BusinessPolicyEtc,6732,/3/38350/2023/EdinetInfo,975
38360,E05663,株式会社アバントグループ,S100RVSO,120,2023-09-25 13:00:00,2022-07-01,2023-06-30,有価証券報告書－第27期(2022/07/01－2023/06/30),/3/38360/2023/DescriptionOfBusiness,1145,/3/38360/2023/BusinessRisks,4536,/3/38360/2023/BusinessPolicyEtc,4656,/3/38360/2023/EdinetInfo,992
38370,E05664,アドソル日進株式会社,S100R4JX,120,2023-06-29 09:54:00,2022-04-01,2023-03-31,有価証券報告書－第48期(2022/04/01－2023/03/31),/3/38370/2023/DescriptionOfBusiness,2212,/3/38370/2023/BusinessRisks,4229,/3/38370/2023/BusinessPolicyEtc,1507,/3/38370/2023/EdinetInfo,980
38390,E05679,株式会社ＯＤＫソリューションズ,S100R5OZ,120,2023-06-28 15:40:00,2022-04-01,2023-03-31,有価証券報告書－第60期(2022/04/01－2023/03/31),/3/38390/2023/DescriptionOfBusiness,540,/3/38390/2023/BusinessRisks,2732,/3/38390/2023/BusinessPolicyEtc,2754,/3/38390/2023/EdinetInfo,1011
38400,E05674,パス株式会社,S100RAZA,120,2023-06-30 15:38:00,2022-04-01,2023-03-31,有価証券報告書－第33期(2022/04/01－2023/03/31),/3/38400/2023/DescriptionOfBusiness,805,/3/38400/2023/BusinessRisks,3418,/3/38400/2023/BusinessPolicyEtc,1903,/3/38400/2023/EdinetInfo,957
38410,E05669,株式会社ジーダット,S100R0OT,120,2023-06-22 09:11:00,2022-04-01,2023-03-31,有価証券報告書－第21期(2022/04/01－2023/03/31),/3/38410/2023/DescriptionOfBusiness,695,/3/38410/2023/BusinessRisks,1522,/3/38410/2023/BusinessPolicyEtc,2498,/3/38410/2023/EdinetInfo,973
38420,E05677,株式会社ネクストジェン,S100R2UK,120,2023-06-26 09:42:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/3/38420/2023/DescriptionOfBusiness,1835,/3/38420/2023/BusinessRisks,3194,/3/38420/2023/BusinessPolicyEtc,3999,/3/38420/2023/EdinetInfo,986
38430,E05680,フリービット株式会社,S100RH0W,120,2023-07-28 10:12:00,2022-05-01,2023-04-30,有価証券報告書－第23期(2022/05/01－2023/04/30),/3/38430/2023/DescriptionOfBusiness,663,/3/38430/2023/BusinessRisks,4986,/3/38430/2023/BusinessPolicyEtc,6616,/3/38430/2023/EdinetInfo,980
38440,E05678,コムチュア株式会社,S100R4BJ,120,2023-06-26 14:04:00,2022-04-01,2023-03-31,有価証券報告書－第39期(2022/04/01－2023/03/31),/3/38440/2023/DescriptionOfBusiness,1587,/3/38440/2023/BusinessRisks,5345,/3/38440/2023/BusinessPolicyEtc,3411,/3/38440/2023/EdinetInfo,974
38450,E05682,株式会社アイフリークモバイル,S100R7HY,120,2023-06-28 13:00:00,2022-04-01,2023-03-31,有価証券報告書－第23期(2022/04/01－2023/03/31),/3/38450/2023/DescriptionOfBusiness,2227,/3/38450/2023/BusinessRisks,5275,/3/38450/2023/BusinessPolicyEtc,2865,/3/38450/2023/EdinetInfo,1004
38470,E05687,パシフィックシステム株式会社,S100R4AW,120,2023-06-26 15:08:00,2022-04-01,2023-03-31,有価証券報告書－第23期(2022/04/01－2023/03/31),/3/38470/2023/DescriptionOfBusiness,687,/3/38470/2023/BusinessRisks,3878,/3/38470/2023/BusinessPolicyEtc,2635,/3/38470/2023/EdinetInfo,1004
38480,E05688,株式会社データ・アプリケーション,S100QZ89,120,2023-06-21 13:03:00,2022-04-01,2023-03-31,有価証券報告書－第38期(2022/04/01－2023/03/31),/3/38480/2023/DescriptionOfBusiness,275,/3/38480/2023/BusinessRisks,4032,/3/38480/2023/BusinessPolicyEtc,2681,/3/38480/2023/EdinetInfo,1016
38490,E05690,日本テクノ・ラボ株式会社,S100R7H4,120,2023-06-29 14:28:00,2022-04-01,2023-03-31,有価証券報告書－第35期(2022/04/01－2023/03/31),/3/38490/2023/DescriptionOfBusiness,2562,/3/38490/2023/BusinessRisks,3109,/3/38490/2023/BusinessPolicyEtc,1020,/3/38490/2023/EdinetInfo,993
38500,E05694,株式会社エヌ・ティ・ティ・データ・イントラマート,S100QY82,120,2023-06-16 14:22:00,2022-04-01,2023-03-31,有価証券報告書－第24期(2022/04/01－2023/03/31),/3/38500/2023/DescriptionOfBusiness,4037,/3/38500/2023/BusinessRisks,7738,/3/38500/2023/BusinessPolicyEtc,663,/3/38500/2023/EdinetInfo,1064
38510,E02489,株式会社日本一ソフトウェア,S100R2IY,120,2023-06-23 14:56:00,2022-04-01,2023-03-31,有価証券報告書－第30期(2022/04/01－2023/03/31),/3/38510/2023/DescriptionOfBusiness,385,/3/38510/2023/BusinessRisks,4757,/3/38510/2023/BusinessPolicyEtc,1020,/3/38510/2023/EdinetInfo,998
38520,E05703,サイバーコム株式会社,S100QFE7,120,2023-03-27 16:44:00,2022-01-01,2022-12-31,有価証券報告書－第45期(2022/01/01－2022/12/31),/3/38520/2023/DescriptionOfBusiness,1519,/3/38520/2023/BusinessRisks,5245,/3/38520/2023/BusinessPolicyEtc,3582,/3/38520/2023/EdinetInfo,980
38530,E05699,アステリア株式会社,S100R4FE,120,2023-06-26 14:48:00,2022-04-01,2023-03-31,有価証券報告書－第25期(2022/04/01－2023/03/31),/3/38530/2023/DescriptionOfBusiness,4298,/3/38530/2023/BusinessRisks,2706,/3/38530/2023/BusinessPolicyEtc,4299,/3/38530/2023/EdinetInfo,974
38540,E05705,株式会社アイル,S100S2UY,120,2023-10-26 15:33:00,2022-08-01,2023-07-31,有価証券報告書－第33期(2022/08/01－2023/07/31),/3/38540/2023/DescriptionOfBusiness,1858,/3/38540/2023/BusinessRisks,2413,/3/38540/2023/BusinessPolicyEtc,3894,/3/38540/2023/EdinetInfo,962
38560,E05713,Ａｂａｌａｎｃｅ株式会社,S100RXA3,120,2023-09-27 16:34:00,2022-07-01,2023-06-30,有価証券報告書－第24期(2022/07/01－2023/06/30),/3/38560/2023/DescriptionOfBusiness,1129,/3/38560/2023/BusinessRisks,1883,/3/38560/2023/BusinessPolicyEtc,1589,/3/38560/2023/EdinetInfo,992
38570,E05720,株式会社ラック,S100QX40,120,2023-06-21 16:26:00,2022-04-01,2023-03-31,有価証券報告書－第16期(2022/04/01－2023/03/31),/3/38570/2023/DescriptionOfBusiness,1417,/3/38570/2023/BusinessRisks,5694,/3/38570/2023/BusinessPolicyEtc,2488,/3/38570/2023/EdinetInfo,962
38580,E05719,株式会社ユビキタスＡＩ,S100R8VG,120,2023-06-30 15:13:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/3/38580/2023/DescriptionOfBusiness,6145,/3/38580/2023/BusinessRisks,3610,/3/38580/2023/BusinessPolicyEtc,3043,/3/38580/2023/EdinetInfo,987
38610,E00642,王子ホールディングス株式会社,S100R87F,120,2023-06-29 14:00:00,2022-04-01,2023-03-31,有価証券報告書－第99期(2022/04/01－2023/03/31),/3/38610/2023/DescriptionOfBusiness,3009,/3/38610/2023/BusinessRisks,5306,/3/38610/2023/BusinessPolicyEtc,5048,/3/38610/2023/EdinetInfo,1005
38630,E11873,日本製紙株式会社,S100R8UQ,120,2023-06-29 14:17:00,2022-04-01,2023-03-31,有価証券報告書－第99期(2022/04/01－2023/03/31),/3/38630/2023/DescriptionOfBusiness,877,/3/38630/2023/BusinessRisks,7353,/3/38630/2023/BusinessPolicyEtc,5375,/3/38630/2023/EdinetInfo,969
38640,E00644,三菱製紙株式会社,S100R82J,120,2023-06-29 15:20:00,2022-04-01,2023-03-31,有価証券報告書－第158期(2022/04/01－2023/03/31),/3/38640/2023/DescriptionOfBusiness,976,/3/38640/2023/BusinessRisks,1935,/3/38640/2023/BusinessPolicyEtc,2446,/3/38640/2023/EdinetInfo,970
38650,E00645,北越コーポレーション株式会社,S100R6PJ,120,2023-06-29 16:46:00,2022-04-01,2023-03-31,有価証券報告書－第185期(2022/04/01－2023/03/31),/3/38650/2023/DescriptionOfBusiness,1061,/3/38650/2023/BusinessRisks,4403,/3/38650/2023/BusinessPolicyEtc,1931,/3/38650/2023/EdinetInfo,1006
38770,E00649,中越パルプ工業株式会社,S100R7Q8,120,2023-06-29 09:03:00,2022-04-01,2023-03-31,有価証券報告書－第107期(2022/04/01－2023/03/31),/3/38770/2023/DescriptionOfBusiness,1272,/3/38770/2023/BusinessRisks,1563,/3/38770/2023/BusinessPolicyEtc,2676,/3/38770/2023/EdinetInfo,986
38780,E00650,株式会社巴川製紙所,S100R6T0,120,2023-06-28 11:47:00,2022-04-01,2023-03-31,有価証券報告書－第164期(2022/04/01－2023/03/31),/3/38780/2023/DescriptionOfBusiness,1476,/3/38780/2023/BusinessRisks,1712,/3/38780/2023/BusinessPolicyEtc,4716,/3/38780/2023/EdinetInfo,975
38800,E00660,大王製紙株式会社,S100R8GL,120,2023-06-29 15:08:00,2022-04-01,2023-03-31,有価証券報告書－第112期(2022/04/01－2023/03/31),/3/38800/2023/DescriptionOfBusiness,1048,/3/38800/2023/BusinessRisks,2886,/3/38800/2023/BusinessPolicyEtc,4502,/3/38800/2023/EdinetInfo,970
38910,E00685,ニッポン高度紙工業株式会社,S100R1DA,120,2023-06-22 10:27:00,2022-04-01,2023-03-31,有価証券報告書－第93期(2022/04/01－2023/03/31),/3/38910/2023/DescriptionOfBusiness,144,/3/38910/2023/BusinessRisks,3565,/3/38910/2023/BusinessPolicyEtc,3172,/3/38910/2023/EdinetInfo,998
38920,E00687,株式会社岡山製紙,S100RROO,120,2023-08-28 16:44:00,2022-06-01,2023-05-31,有価証券報告書－第182期(2022/06/01－2023/05/31),/3/38920/2023/DescriptionOfBusiness,567,/3/38920/2023/BusinessRisks,860,/3/38920/2023/BusinessPolicyEtc,2233,/3/38920/2023/EdinetInfo,969
38950,E00690,ハビックス株式会社,S100R1DX,120,2023-06-23 11:00:00,2022-04-01,2023-03-31,有価証券報告書－第73期(2022/04/01－2023/03/31),/3/38950/2023/DescriptionOfBusiness,737,/3/38950/2023/BusinessRisks,3387,/3/38950/2023/BusinessPolicyEtc,2280,/3/38950/2023/EdinetInfo,974
38960,E26914,阿波製紙株式会社,S100R666,120,2023-06-28 09:51:00,2022-04-01,2023-03-31,有価証券報告書－第109期(2022/04/01－2023/03/31),/3/38960/2023/DescriptionOfBusiness,2610,/3/38960/2023/BusinessRisks,5141,/3/38960/2023/BusinessPolicyEtc,2768,/3/38960/2023/EdinetInfo,969
39000,E31019,株式会社クラウドワークス,S100SIH4,120,2023-12-22 15:36:00,2022-10-01,2023-09-30,有価証券報告書－第12期(2022/10/01－2023/09/30),/3/39000/2023/DescriptionOfBusiness,1325,/3/39000/2023/BusinessRisks,4486,/3/39000/2023/BusinessPolicyEtc,2621,/3/39000/2023/EdinetInfo,992
39010,E31023,マークラインズ株式会社,S100QG42,120,2023-03-28 14:11:00,2022-01-01,2022-12-31,有価証券報告書－第22期(2022/01/01－2022/12/31),/3/39010/2023/DescriptionOfBusiness,4583,/3/39010/2023/BusinessRisks,6618,/3/39010/2023/BusinessPolicyEtc,3025,/3/39010/2023/EdinetInfo,986
39020,E31056,メディカル・データ・ビジョン株式会社,S100QFZR,120,2023-03-28 15:41:00,2022-01-01,2022-12-31,有価証券報告書－第20期(2022/01/01－2022/12/31),/3/39020/2023/DescriptionOfBusiness,2680,/3/39020/2023/BusinessRisks,6664,/3/39020/2023/BusinessPolicyEtc,4390,/3/39020/2023/EdinetInfo,1028
39030,E31060,株式会社ｇｕｍｉ,S100RGPU,120,2023-07-26 15:01:00,2022-05-01,2023-04-30,有価証券報告書－第16期(2022/05/01－2023/04/30),/3/39030/2023/DescriptionOfBusiness,1246,/3/39030/2023/BusinessRisks,6373,/3/39030/2023/BusinessPolicyEtc,3881,/3/39030/2023/EdinetInfo,968
39040,E31093,株式会社カヤック,S100QFRU,120,2023-03-27 16:16:00,2022-01-01,2022-12-31,有価証券報告書－第18期(2022/01/01－2022/12/31),/3/39040/2023/DescriptionOfBusiness,4171,/3/39040/2023/BusinessRisks,6732,/3/39040/2023/BusinessPolicyEtc,3524,/3/39040/2023/EdinetInfo,968
39050,E31131,データセクション株式会社,S100RAXC,120,2023-06-30 15:19:00,2022-04-01,2023-03-31,有価証券報告書－第23期(2022/04/01－2023/03/31),/3/39050/2023/DescriptionOfBusiness,5212,/3/39050/2023/BusinessRisks,6507,/3/39050/2023/BusinessPolicyEtc,2667,/3/39050/2023/EdinetInfo,993
39070,E31256,シリコンスタジオ株式会社,S100QANK,120,2023-02-24 14:43:00,2021-12-01,2022-11-30,有価証券報告書－第24期(2021/12/01－2022/11/30),/3/39070/2023/DescriptionOfBusiness,5439,/3/39070/2023/BusinessRisks,5441,/3/39070/2023/BusinessPolicyEtc,2955,/3/39070/2023/EdinetInfo,992
39080,E31336,株式会社コラボス,S100R1NG,120,2023-06-23 15:03:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/3/39080/2023/DescriptionOfBusiness,5106,/3/39080/2023/BusinessRisks,6321,/3/39080/2023/BusinessPolicyEtc,3160,/3/39080/2023/EdinetInfo,968
39090,E27894,株式会社ショーケース,S100QF1O,120,2023-03-23 15:09:00,2022-01-01,2022-12-31,有価証券報告書－第27期(2022/01/01－2022/12/31),/3/39090/2023/DescriptionOfBusiness,4292,/3/39090/2023/BusinessRisks,8287,/3/39090/2023/BusinessPolicyEtc,2582,/3/39090/2023/EdinetInfo,980
39100,E30993,株式会社エムケイシステム,S100R9Q3,120,2023-06-30 17:10:00,2022-04-01,2023-03-31,有価証券報告書－第35期(2022/04/01－2023/03/31),/3/39100/2023/DescriptionOfBusiness,4318,/3/39100/2023/BusinessRisks,5695,/3/39100/2023/BusinessPolicyEtc,1013,/3/39100/2023/EdinetInfo,993
39110,E31348,株式会社Ａｉｍｉｎｇ,S100QHWW,120,2023-03-30 15:00:00,2022-01-01,2022-12-31,有価証券報告書－第12期(2022/01/01－2022/12/31),/3/39110/2023/DescriptionOfBusiness,3713,/3/39110/2023/BusinessRisks,7131,/3/39110/2023/BusinessPolicyEtc,2090,/3/39110/2023/EdinetInfo,980
39120,E31331,株式会社モバイルファクトリー,S100QG81,120,2023-03-27 13:30:00,2022-01-01,2022-12-31,有価証券報告書－第22期(2022/01/01－2022/12/31),/3/39120/2023/DescriptionOfBusiness,2999,/3/39120/2023/BusinessRisks,6809,/3/39120/2023/BusinessPolicyEtc,5011,/3/39120/2023/EdinetInfo,1004
39130,E31354,株式会社ｓＭｅｄｉｏ,S100QFTE,120,2023-03-28 13:08:00,2022-01-01,2022-12-31,有価証券報告書,/3/39130/2023/DescriptionOfBusiness,4130,/3/39130/2023/BusinessRisks,4462,/3/39130/2023/BusinessPolicyEtc,1911,/3/39130/2023/EdinetInfo,932
39140,E31436,ＪＩＧ－ＳＡＷ株式会社,S100QI14,120,2023-03-30 15:33:00,2022-01-01,2022-12-31,有価証券報告書－第22期(2022/01/01－2022/12/31),/3/39140/2023/DescriptionOfBusiness,4480,/3/39140/2023/BusinessRisks,5438,/3/39140/2023/BusinessPolicyEtc,1760,/3/39140/2023/EdinetInfo,986
39150,E31453,株式会社テラスカイ,S100QUCY,120,2023-05-29 15:00:00,2022-03-01,2023-02-28,有価証券報告書－第17期(2022/03/01－2023/02/28),/3/39150/2023/DescriptionOfBusiness,8328,/3/39150/2023/BusinessRisks,4086,/3/39150/2023/BusinessPolicyEtc,1645,/3/39150/2023/EdinetInfo,974
39160,E31573,デジタル・インフォメーション・テクノロジー株式会社,S100RXQ2,120,2023-09-28 15:50:00,2022-07-01,2023-06-30,有価証券報告書－第22期(2022/07/01－2023/06/30),/3/39160/2023/DescriptionOfBusiness,1662,/3/39160/2023/BusinessRisks,3352,/3/39160/2023/BusinessPolicyEtc,3350,/3/39160/2023/EdinetInfo,1070
39170,E31626,株式会社アイリッジ,S100R531,120,2023-06-28 12:04:00,2022-04-01,2023-03-31,有価証券報告書－第15期(2022/04/01－2023/03/31),/3/39170/2023/DescriptionOfBusiness,2934,/3/39170/2023/BusinessRisks,5378,/3/39170/2023/BusinessPolicyEtc,2356,/3/39170/2023/EdinetInfo,974
39180,E31640,ＰＣＩホールディングス株式会社,S100SI7L,120,2023-12-21 16:30:00,2022-10-01,2023-09-30,有価証券報告書－第19期(2022/10/01－2023/09/30),/3/39180/2023/DescriptionOfBusiness,1164,/3/39180/2023/BusinessRisks,8290,/3/39180/2023/BusinessPolicyEtc,4796,/3/39180/2023/EdinetInfo,1010
39200,E31754,アイビーシー株式会社,S100SHQ6,120,2023-12-20 15:01:00,2022-10-01,2023-09-30,有価証券報告書－第21期(2022/10/01－2023/09/30),/3/39200/2023/DescriptionOfBusiness,4016,/3/39200/2023/BusinessRisks,3912,/3/39200/2023/BusinessPolicyEtc,3518,/3/39200/2023/EdinetInfo,980
39210,E31902,株式会社ネオジャパン,S100QNBI,120,2023-04-27 15:05:00,2022-02-01,2023-01-31,有価証券報告書－第31期(2022/02/01－2023/01/31),/3/39210/2023/DescriptionOfBusiness,1168,/3/39210/2023/BusinessRisks,2591,/3/39210/2023/BusinessPolicyEtc,4325,/3/39210/2023/EdinetInfo,980
39220,E31965,株式会社ＰＲ　ＴＩＭＥＳ,S100QTE9,120,2023-05-24 15:01:00,2022-03-01,2023-02-28,有価証券報告書－第18期(2022/03/01－2023/02/28),/3/39220/2023/DescriptionOfBusiness,5755,/3/39220/2023/BusinessRisks,3859,/3/39220/2023/BusinessPolicyEtc,3497,/3/39220/2023/EdinetInfo,992
39230,E31878,株式会社ラクス,S100R4DC,120,2023-06-26 15:40:00,2022-04-01,2023-03-31,有価証券報告書－第23期(2022/04/01－2023/03/31),/3/39230/2023/DescriptionOfBusiness,3008,/3/39230/2023/BusinessRisks,4806,/3/39230/2023/BusinessPolicyEtc,3441,/3/39230/2023/EdinetInfo,963
39240,E31948,株式会社ランドコンピュータ,S100RAZX,120,2023-06-30 15:42:00,2022-04-01,2023-03-31,有価証券報告書－第53期(2022/04/01－2023/03/31),/3/39240/2023/DescriptionOfBusiness,3885,/3/39240/2023/BusinessRisks,4859,/3/39240/2023/BusinessPolicyEtc,3661,/3/39240/2023/EdinetInfo,999
39250,E31957,株式会社ダブルスタンダード,S100R4KL,120,2023-06-30 13:41:00,2022-04-01,2023-03-31,有価証券報告書－第11期(2022/04/01－2023/03/31),/3/39250/2023/DescriptionOfBusiness,1711,/3/39250/2023/BusinessRisks,4172,/3/39250/2023/BusinessPolicyEtc,2178,/3/39250/2023/EdinetInfo,999
39260,E31936,株式会社オープンドア,S100R3CL,120,2023-06-26 15:00:00,2022-04-01,2023-03-31,有価証券報告書－第26期(2022/04/01－2023/03/31),/3/39260/2023/DescriptionOfBusiness,1605,/3/39260/2023/BusinessRisks,6483,/3/39260/2023/BusinessPolicyEtc,2305,/3/39260/2023/EdinetInfo,980
39270,E31977,株式会社フーバーブレイン,S100R3OD,120,2023-06-26 15:39:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/3/39270/2023/DescriptionOfBusiness,826,/3/39270/2023/BusinessRisks,6840,/3/39270/2023/BusinessPolicyEtc,4854,/3/39270/2023/EdinetInfo,993
39280,E31991,株式会社マイネット,S100QI3Z,120,2023-03-30 11:50:00,2022-01-01,2022-12-31,有価証券報告書－第17期(2022/01/01－2022/12/31),/3/39280/2023/DescriptionOfBusiness,831,/3/39280/2023/BusinessRisks,5813,/3/39280/2023/BusinessPolicyEtc,1843,/3/39280/2023/EdinetInfo,974
39290,E31955,ソーシャルワイヤー株式会社,S100R93U,120,2023-06-30 10:04:00,2022-04-01,2023-03-31,有価証券報告書－第17期(2022/04/01－2023/03/31),/3/39290/2023/DescriptionOfBusiness,4147,/3/39290/2023/BusinessRisks,4307,/3/39290/2023/BusinessPolicyEtc,3961,/3/39290/2023/EdinetInfo,998
39300,E32141,株式会社はてな,S100S3DD,120,2023-10-30 14:49:00,2022-08-01,2023-07-31,有価証券報告書－第23期(2022/08/01－2023/07/31),/3/39300/2023/DescriptionOfBusiness,7007,/3/39300/2023/BusinessRisks,16157,/3/39300/2023/BusinessPolicyEtc,7072,/3/39300/2023/EdinetInfo,962
39310,E32108,株式会社バリューゴルフ,S100QN86,120,2023-04-24 15:58:00,2022-02-01,2023-01-31,有価証券報告書－第19期(2022/02/01－2023/01/31),/3/39310/2023/DescriptionOfBusiness,5555,/3/39310/2023/BusinessRisks,6009,/3/39310/2023/BusinessPolicyEtc,2907,/3/39310/2023/EdinetInfo,986
39320,E32200,株式会社アカツキ,S100R2GJ,120,2023-06-23 09:28:00,2022-04-01,2023-03-31,有価証券報告書－第13期(2022/04/01－2023/03/31),/3/39320/2023/DescriptionOfBusiness,6209,/3/39320/2023/BusinessRisks,8730,/3/39320/2023/BusinessPolicyEtc,5943,/3/39320/2023/EdinetInfo,968
39330,E32161,チエル株式会社,S100R7IA,120,2023-06-30 15:41:00,2022-04-01,2023-03-31,有価証券報告書－第26期(2022/04/01－2023/03/31),/3/39330/2023/DescriptionOfBusiness,1029,/3/39330/2023/BusinessRisks,6494,/3/39330/2023/BusinessPolicyEtc,2112,/3/39330/2023/EdinetInfo,963
39340,E32159,株式会社ベネフィットジャパン,S100R787,120,2023-06-28 15:01:00,2022-04-01,2023-03-31,有価証券報告書－第27期(2022/04/01－2023/03/31),/3/39340/2023/DescriptionOfBusiness,2105,/3/39340/2023/BusinessRisks,3330,/3/39340/2023/BusinessPolicyEtc,2668,/3/39340/2023/EdinetInfo,1005
39350,E32238,株式会社エディア,S100QTFR,120,2023-05-24 15:24:00,2022-03-01,2023-02-28,有価証券報告書－第24期(2022/03/01－2023/02/28),/3/39350/2023/DescriptionOfBusiness,1098,/3/39350/2023/BusinessRisks,7130,/3/39350/2023/BusinessPolicyEtc,2173,/3/39350/2023/EdinetInfo,968
39360,E32225,株式会社グローバルウェイ,S100QZHF,120,2023-06-20 14:28:00,2022-04-01,2023-03-31,有価証券報告書－第19期(2022/04/01－2023/03/31),/3/39360/2023/DescriptionOfBusiness,1060,/3/39360/2023/BusinessRisks,5625,/3/39360/2023/BusinessPolicyEtc,2578,/3/39360/2023/EdinetInfo,992
